Date,Order,Item Purchased,Sales,Review Rating,Shipping Type,Discount Applied,Promo Code Used
2023-02-06,3204101586,Dress,1,3.5,Express,Yes,Yes
2023-02-06,07-11148-44338,Dress,3,4,Store Pickup,Yes,Yes
2023-02-07,m31266849682,Skirt,2,2.6,Standard,Yes,Yes
2023-02-07,576582267674989538,Skirt,3,4.9,Next Day Air,Yes,Yes
2023-02-07,576580950011581028,Skirt,4,2.9,Standard,Yes,Yes
2023-02-07,111-3753327-3685006,Skirt,4,3.7,Standard,Yes,Yes
2023-02-07,22-11134-56440,Dress,3,4.4,Express,Yes,Yes
2023-02-08,3206187604,Shirt,3,4.4,Free Shipping,Yes,Yes
2023-02-08,3204851528,Shirt,2,3.8,Express,Yes,Yes
2023-02-08,3206021696,Dress,4,4.5,Standard,Yes,Yes
2023-02-08,3207132168,Dress,3,2.6,Next Day Air,Yes,Yes
2023-02-08,3195712847,Shirt,5,3.3,Store Pickup,Yes,Yes
2023-02-08,3195979605,Shirt,5,4.1,Next Day Air,Yes,Yes
2023-02-08,3205856026,Dress,1,3,Store Pickup,Yes,Yes
2023-02-08,3197403879,Shirt,3,3,Free Shipping,Yes,Yes
2023-02-08,3196963189,Shirt,1,3.4,Next Day Air,Yes,Yes
2023-02-08,3196920835,Dress,5,2.7,Free Shipping,Yes,Yes
2023-02-08,3205483358,Dress,3,3.8,Next Day Air,Yes,Yes
2023-02-08,3196886159,Shirt,4,4.2,Store Pickup,Yes,Yes
2023-02-08,3196570771,Dress,4,4.7,Store Pickup,Yes,Yes
2023-02-08,22-11144-05956,Dress,2,4.1,2-Day Shipping,Yes,Yes
2023-02-08,3206669450,Dress,3,4.2,2-Day Shipping,Yes,Yes
2023-02-08,3206147562,Dress,4,4.8,Next Day Air,Yes,Yes
2023-02-08,3196533677,Dress,5,3,Free Shipping,Yes,Yes
2023-02-08,3205219198,Dress,2,2.6,Standard,Yes,Yes
2023-02-08,3205174660,Dress,1,3.2,Store Pickup,Yes,Yes
2023-02-08,3196533323,Dress,1,3.6,Next Day Air,Yes,Yes
2023-02-08,3205162798,Dress,5,2.6,Next Day Air,Yes,Yes
2023-02-08,3198037221,Dress,2,4.4,Express,Yes,Yes
2023-02-08,3196845129,Dress,4,3,Free Shipping,Yes,Yes
2023-02-08,3198204579,Shirt,3,2.9,Express,Yes,Yes
2023-02-08,3198152571,Dress,4,4.3,Free Shipping,Yes,Yes
2023-02-08,3197585073,Shirt,4,3.1,Express,Yes,Yes
2023-02-08,3197999519,Dress,5,3,Next Day Air,Yes,Yes
2023-02-08,3198027277,Shirt,4,3.6,Store Pickup,Yes,Yes
2023-02-08,3207148834,Shirt,1,2.8,Store Pickup,Yes,Yes
2023-02-08,3198267299,Dress,3,2.8,Standard,Yes,Yes
2023-02-08,3197549205,Dress,2,4.9,Next Day Air,Yes,Yes
2023-02-08,3205678094,Shirt,4,3,Standard,Yes,Yes
2023-02-08,3197218901,Dress,1,4.1,Next Day Air,Yes,Yes
2023-02-08,3196014677,Shirt,5,4.6,Free Shipping,Yes,Yes
2023-02-08,3198318185,Shirt,4,4.8,Next Day Air,Yes,Yes
2023-02-08,3204594182,Shirt,4,2.6,Next Day Air,Yes,Yes
2023-02-08,3197489265,Shirt,2,4,2-Day Shipping,Yes,Yes
2023-02-08,3197482729,Dress,4,4.2,Express,Yes,Yes
2023-02-08,3206050436,Dress,3,4.5,Store Pickup,Yes,Yes
2023-02-08,3198417509,Shirt,1,4.9,Standard,Yes,Yes
2023-02-08,3206615946,Dress,4,3.1,Standard,Yes,Yes
2023-02-08,11-11148-83674,Dress,2,4,Next Day Air,Yes,Yes
2023-02-08,19-11135-99492-resend,Dress,3,3.2,Express,Yes,Yes
2023-02-08,3197392685,Shirt,4,4.3,2-Day Shipping,Yes,Yes
2023-02-08,3197442843,Dress,3,2.5,Store Pickup,Yes,Yes
2023-02-08,3206226328,Shirt,3,4.9,Express,Yes,Yes
2023-02-09,25-11145-63491,Blouse,5,2.7,2-Day Shipping,Yes,Yes
2023-02-09,22-11138-45645,Blouse,1,3.4,Standard,Yes,Yes
2023-02-09,07-11152-79017,Blouse,4,4.8,Store Pickup,Yes,Yes
2023-02-09,08-11159-41840,Blouse,4,4.7,Next Day Air,Yes,Yes
2023-02-09,12-11156-73158,Blouse,5,4.7,Express,Yes,Yes
2023-02-09,21-11139-90212,Blouse,5,3.9,Standard,Yes,Yes
2023-02-09,10-11159-62306,Dress,5,3.7,Express,Yes,Yes
2023-02-09,13-11153-83399,Blouse,3,4.3,Store Pickup,Yes,Yes
2023-02-09,14-11145-32363,Blouse,3,4.1,2-Day Shipping,Yes,Yes
2023-02-11,3198539713,Shirt,3,4.6,Express,Yes,Yes
2023-02-11,3207694784,Dress,5,3.6,2-Day Shipping,Yes,Yes
2023-02-11,3207382758,Dress,3,4.8,Free Shipping,Yes,Yes
2023-02-11,3199127167,Dress,4,2.8,2-Day Shipping,Yes,Yes
2023-02-11,3200354911,Shirt,5,4.7,Express,Yes,Yes
2023-02-11,3201082727,Dress,2,3.9,Standard,Yes,Yes
2023-02-11,3207384598,Dress,5,2.6,Store Pickup,Yes,Yes
2023-02-11,3198594987,Dress,5,4.7,Next Day Air,Yes,Yes
2023-02-11,3201281917,Dress,1,3.5,Store Pickup,Yes,Yes
2023-02-11,3198906093,Dress,5,4.4,Standard,Yes,Yes
2023-02-11,3198558921,Shirt,4,4.4,2-Day Shipping,Yes,Yes
2023-02-11,3208645954,Shirt,2,3,Express,Yes,Yes
2023-02-11,3207587006,Dress,3,4.2,Standard,Yes,Yes
2023-02-11,3199087547,Shirt,2,4.3,Next Day Air,Yes,Yes
2023-02-11,3207285910,Dress,4,2.6,Store Pickup,Yes,Yes
2023-02-11,3201033745,Dress,3,3.3,Store Pickup,Yes,Yes
2023-02-11,3201052563,Shirt,3,2.7,Next Day Air,Yes,Yes
2023-02-11,3200859207,Dress,5,4.2,Express,Yes,Yes
2023-02-11,3198913719,Dress,3,4,Standard,Yes,Yes
2023-02-11,3197010405,Shirt,3,4,Free Shipping,Yes,Yes
2023-02-11,3199667517,Dress,5,2.9,2-Day Shipping,Yes,Yes
2023-02-11,3210092244,Dress,2,2.6,Express,Yes,Yes
2023-02-11,3201042765,Dress,2,4.8,Express,Yes,Yes
2023-02-11,3207470708,Dress,1,4.4,Standard,Yes,Yes
2023-02-11,3209025544,Dress,2,4,2-Day Shipping,Yes,Yes
2023-02-11,3208247064,Dress,1,3.6,2-Day Shipping,Yes,Yes
2023-02-11,576584015118897880,Skirt,1,3.2,Next Day Air,Yes,Yes
2023-02-12,cuong236,Skirt,5,3.1,2-Day Shipping,Yes,Yes
2023-02-13,HMF-3211421718,Skirt,5,4.2,Express,Yes,Yes
2023-02-13,16-11164-73161,Blouse,3,3,2-Day Shipping,Yes,Yes
2023-02-13,23-11159-29956,Blouse,4,4.2,Standard,Yes,Yes
2023-02-15,3211140934,Shirt,5,2.9,Next Day Air,Yes,Yes
2023-02-15,25-11170-48742,Blouse,2,3.7,Store Pickup,Yes,Yes
2023-02-15,06-11183-16504,Blouse,5,3.6,Free Shipping,Yes,Yes
2023-02-15,3207164048,Shirt,2,3.6,Standard,Yes,Yes
2023-02-15,3204748173,Shirt,3,4.5,2-Day Shipping,Yes,Yes
2023-02-15,02-11186-94751,Blouse,3,3.2,Express,Yes,Yes
2023-02-15,3204758966,Skirt,3,3.9,Next Day Air,Yes,Yes
2023-02-15,3195850703,Skirt,4,4.6,Store Pickup,Yes,Yes
2023-02-15,3202700287,Shirt,2,2.5,Express,Yes,Yes
2023-02-15,14-11156-87326,Blouse,5,4.3,Express,Yes,Yes
2023-02-15,3212796502,Shirt,1,4.1,Store Pickup,Yes,Yes
2023-02-15,3214400288,Shirt,1,4.6,Free Shipping,Yes,Yes
2023-02-15,3200489079,Shirt,4,4.8,Standard,Yes,Yes
2023-02-15,3204889151,Shirt,5,4.9,Express,Yes,Yes
2023-02-15,21-11170-91769,Blouse,1,2.8,Free Shipping,Yes,Yes
2023-02-15,3195760403,Skirt,2,4.9,Standard,Yes,Yes
2023-02-15,19-11173-76892,Blouse,5,3.5,Free Shipping,Yes,Yes
2023-02-15,3207263494,Shirt,2,3.8,Express,Yes,Yes
2023-02-15,12-11155-67066,Blouse,5,4.5,2-Day Shipping,Yes,Yes
2023-02-15,04-11184-76659,Blouse,2,3.4,Express,Yes,Yes
2023-02-15,3211737644,Shirt,3,3.9,Standard,Yes,Yes
2023-02-15,3200054781,Shirt,3,4.1,2-Day Shipping,Yes,Yes
2023-02-15,3204944405,Shirt,2,3,Express,Yes,Yes
2023-02-15,3202739255,Shirt,2,3.3,Next Day Air,Yes,Yes
2023-02-15,3210564122,Shirt,4,4.9,Free Shipping,Yes,Yes
2023-02-15,18-11177-98456,Blouse,3,4.3,Next Day Air,Yes,Yes
2023-02-16,3204488055,Dress,3,4.1,Free Shipping,Yes,Yes
2023-02-16,3203232513,Dress,1,4,2-Day Shipping,Yes,Yes
2023-02-16,3202665275,Dress,5,5,2-Day Shipping,Yes,Yes
2023-02-16,3210361294,Dress,2,3.1,2-Day Shipping,Yes,Yes
2023-02-16,3204242673,Dress,5,4,2-Day Shipping,Yes,Yes
2023-02-16,3212753878,Dress,2,3.2,2-Day Shipping,Yes,Yes
2023-02-16,3214072378,Dress,5,3.9,Standard,Yes,Yes
2023-02-16,576585839022740067,Skirt,4,3.9,2-Day Shipping,Yes,Yes
2023-02-16,3203298799,Dress,2,4.5,Free Shipping,Yes,Yes
2023-02-16,3205081203,Dress,3,4.4,Store Pickup,Yes,Yes
2023-02-16,3203898001,Dress,1,3.1,2-Day Shipping,Yes,Yes
2023-02-16,3205963161,Shirt,3,2.9,Standard,Yes,Yes
2023-02-16,3205915513,Shirt,2,3.7,Free Shipping,Yes,Yes
2023-02-16,3202703611,Dress,2,3.2,2-Day Shipping,Yes,Yes
2023-02-16,cuong281,Skirt,3,3.5,Standard,Yes,Yes
2023-02-16,3210780718,Dress,3,3,Free Shipping,Yes,Yes
2023-02-16,3203894967,Dress,4,4.1,Next Day Air,Yes,Yes
2023-02-16,3210924548,Dress,4,2.9,2-Day Shipping,Yes,Yes
2023-02-16,3213825534,Dress,3,3.8,Next Day Air,Yes,Yes
2023-02-16,3212156430,Dress,2,4.1,Next Day Air,Yes,Yes
2023-02-16,3204571657,Dress,2,4.6,Store Pickup,Yes,Yes
2023-02-16,3203025911,Dress,1,2.5,Free Shipping,Yes,Yes
2023-02-16,3203915227,Dress,2,3.7,Express,Yes,Yes
2023-02-16,3210327528,Dress,4,3.8,Free Shipping,Yes,Yes
2023-02-16,3205454731,Dress,1,2.6,2-Day Shipping,Yes,Yes
2023-02-16,3213929294,Dress,2,3.7,Free Shipping,Yes,Yes
2023-02-17,27-11123-24262,Blouse,3,2.6,Free Shipping,Yes,Yes
2023-02-17,14-11183-06832,Blouse,2,3.1,Store Pickup,Yes,Yes
2023-02-17,NearlyLit - 3207326068,Skirt,1,2.5,Next Day Air,Yes,Yes
2023-02-17,3205650809A,Skirt,3,4.9,Express,Yes,Yes
2023-02-18,HMF-3207785771,Skirt,4,4.5,Standard,Yes,Yes
2023-02-19,3217449020,Shirt,5,3.4,Store Pickup,Yes,Yes
2023-02-19,11-11193-87967,Blouse,3,3.9,Free Shipping,Yes,Yes
2023-02-19,3215012432,Dress,2,3.7,Store Pickup,Yes,Yes
2023-02-19,3207219323,Shirt,1,2.6,Free Shipping,Yes,Yes
2023-02-19,3214697530,Dress,3,3.4,Store Pickup,Yes,Yes
2023-02-19,3209023717,Shirt,3,4.9,Store Pickup,Yes,Yes
2023-02-19,3216610098,Shirt,2,3.9,Express,Yes,Yes
2023-02-19,3216743678,Dress,2,3.6,Express,Yes,Yes
2023-02-19,HMF-3208654961,Skirt,1,4.6,Standard,Yes,Yes
2023-02-19,3216160836,Dress,1,4,2-Day Shipping,Yes,Yes
2023-02-19,3207150907,Dress,3,3.6,Free Shipping,Yes,Yes
2023-02-19,3207843283,Shirt,4,3.5,Next Day Air,Yes,Yes
2023-02-19,3208451097,Shirt,5,4.1,Store Pickup,Yes,Yes
2023-02-19,576586780310343840,Skirt,4,3,Store Pickup,Yes,Yes
2023-02-19,3207212407,Shirt,3,4.4,Store Pickup,Yes,Yes
2023-02-19,NearlyLit - 3208414705,Skirt,5,4.4,2-Day Shipping,Yes,Yes
2023-02-19,3206601917,Dress,2,3.7,Express,Yes,Yes
2023-02-19,3218005658,Dress,5,4.8,Standard,Yes,Yes
2023-02-19,3215106556,Dress,3,2.9,Store Pickup,Yes,Yes
2023-02-19,3206294117,Dress,3,3.1,Express,Yes,Yes
2023-02-19,19-11190-49599,Blouse,1,4,Next Day Air,Yes,Yes
2023-02-19,3215065036,Dress,3,3,Store Pickup,Yes,Yes
2023-02-20,3218453132,Skirt,1,3.9,2-Day Shipping,Yes,Yes
2023-02-20,3218832130,Shirt,1,3.4,Standard,Yes,Yes
2023-02-20,3210110769,Dress,4,2.7,Standard,Yes,Yes
2023-02-20,111-7401448-1221864,Skirt,4,3.5,Express,Yes,Yes
2023-02-20,3210108745,Dress,2,3,Free Shipping,Yes,Yes
2023-02-20,16-11200-69837,Dress,2,4.5,Express,Yes,Yes
2023-02-20,3216449188,Skirt,2,4.1,Free Shipping,Yes,Yes
2023-02-21,3219794546,Shirt,5,5,Next Day Air,Yes,Yes
2023-02-21,3217051052,Skirt,3,4,Standard,Yes,Yes
2023-02-21,3219878540,Shirt,4,4.9,Express,Yes,Yes
2023-02-22,3198318185-RESEND,Shirt,3,3.3,2-Day Shipping,Yes,Yes
2023-02-22,3207281049,Skirt,1,4.1,Standard,Yes,Yes
2023-02-22,3211750039,Dress,5,3.6,Express,Yes,Yes
2023-02-22,3211777443,Dress,1,3,Free Shipping,Yes,Yes
2023-02-22,3208110987,Skirt,3,4.1,2-Day Shipping,Yes,Yes
2023-02-23,3213181645,Shirt,3,3.9,Standard,Yes,Yes
2023-02-23,3221476842,Shirt,2,4.1,Store Pickup,Yes,Yes
2023-02-23,04-11206-34120,Dress,4,2.8,Next Day Air,Yes,Yes
2023-02-23,3212379245,Dress,2,4.8,Store Pickup,Yes,Yes
2023-02-23,3221175896,Shirt,3,4.6,2-Day Shipping,Yes,Yes
2023-02-23,3220633012,Skirt,4,2.5,Next Day Air,Yes,Yes
2023-02-23,3212988967,Skirt,2,2.7,Next Day Air,Yes,Yes
2023-02-24,3221726420,Dress,5,4,Standard,Yes,Yes
2023-02-24,3222535546,Dress,3,2.7,Standard,Yes,Yes
2023-02-24,3222345058,Shirt,3,2.9,Next Day Air,Yes,Yes
2023-02-24,3213388633,Shirt,1,3,Standard,Yes,Yes
2023-02-24,3213740345,Dress,2,3.3,Standard,Yes,Yes
2023-02-24,3213986539,Shirt,3,4.3,Store Pickup,Yes,Yes
2023-02-24,3214016337,Dress,2,4.4,Express,Yes,Yes
2023-02-26,576590093556356083,Skirt,1,4.1,Next Day Air,Yes,Yes
2023-02-26,3214546921,Dress,2,3.1,2-Day Shipping,Yes,Yes
2023-02-26,3212858479,Skirt,4,4.5,Standard,Yes,Yes
2023-02-26,3222739670,Skirt,2,4.8,Next Day Air,Yes,Yes
2023-02-26,16-11226-29067,Blouse,4,5,Express,Yes,Yes
2023-02-26,3224757166,Shirt,3,2.8,Next Day Air,Yes,Yes
2023-02-26,3223520860,Shirt,3,3.7,Express,Yes,Yes
2023-02-26,3224765666,Shirt,2,4.4,2-Day Shipping,Yes,Yes
2023-02-26,3214258279,Shirt,3,4.5,Store Pickup,Yes,Yes
2023-02-27,3220633012 bổ sung,Skirt,1,3,Free Shipping,Yes,Yes
2023-02-27,96 Mike  Totten,Skirt,1,3.9,2-Day Shipping,Yes,Yes
2023-02-27,3214995295,Skirt,1,3.9,Express,Yes,Yes
2023-02-27,3213882197,Skirt,1,3.5,Next Day Air,Yes,Yes
2023-02-27,01-11242-29239,Blouse,5,4.9,Next Day Air,Yes,Yes
2023-02-28,15-11238-21259,Blouse,3,3.4,Standard,Yes,Yes
2023-02-28,3226265162,Shirt,2,4.1,Standard,Yes,Yes
2023-02-28,24-11243-27795,Blouse,1,2.9,Next Day Air,Yes,Yes
2023-02-28,3217757021,Shirt,3,3.4,Free Shipping,Yes,Yes
2023-02-28,3218593041,Shirt,5,3.2,2-Day Shipping,Yes,Yes
2023-02-28,25-11237-24313,Blouse,5,3.9,Free Shipping,Yes,Yes
2023-02-28,3227971152,Shirt,2,4.1,Standard,Yes,Yes
2023-03-01,11-11249-42676,Dress,2,4.5,Standard,Yes,Yes
2023-03-01,3227758242,Shirt,2,2.8,Standard,Yes,Yes
2023-03-01,3219011035,Shirt,2,2.8,Express,Yes,Yes
2023-03-01,3212988967A,Skirt,5,4.6,Standard,Yes,Yes
2023-03-01,576592954874761392,Skirt,1,3,Free Shipping,Yes,Yes
2023-03-01,23-11247-25159,Skirt,1,3.6,2-Day Shipping,Yes,Yes
2023-03-03,3222505283,Shirt,5,4.5,Next Day Air,Yes,Yes
2023-03-04,20-11255-60482,Dress,2,5,Express,Yes,Yes
2023-03-04,3223800663,Shirt,5,2.9,Next Day Air,Yes,Yes
2023-03-04,3230619352,Shirt,3,3.1,Next Day Air,Yes,Yes
2023-03-04,3222745917,Skirt,2,4,2-Day Shipping,Yes,Yes
2023-03-04,3221227743,Skirt,3,4.5,Express,Yes,Yes
2023-03-04,25-11241-79648 (18-11263-02084),Skirt,3,4.5,Next Day Air,Yes,Yes
2023-03-04,3224948387,Skirt,5,3.1,Express,Yes,Yes
2023-03-05,24-11270-30565,Dress,2,4.4,Next Day Air,Yes,Yes
2023-03-05,17-11249-67462,Dress,1,4.7,Store Pickup,Yes,Yes
2023-03-05,HMF-3225756043,Skirt,1,3.1,Store Pickup,Yes,Yes
2023-03-05,3233473252,Skirt,4,4.2,Express,Yes,Yes
2023-03-05,3225635629,Shirt,5,3,Store Pickup,Yes,Yes
2023-03-06,26-11259-69348,Dress,2,2.6,Free Shipping,Yes,Yes
2023-03-06,3227151341,Shirt,5,3.4,Free Shipping,Yes,Yes
2023-03-06,3234409550,Shirt,5,4.2,2-Day Shipping,Yes,Yes
2023-03-07,3233333312,Shirt,1,4.6,Standard,Yes,Yes
2023-03-07,3227142607,Shirt,3,2.8,Free Shipping,Yes,Yes
2023-03-07,3234698492,Shirt,2,2.7,Express,Yes,Yes
2023-03-07,3227199369,Shirt,3,4,Standard,Yes,Yes
2023-03-07,3234380268,Shirt,1,3.1,Free Shipping,Yes,Yes
2023-03-07,3227225133,Shirt,5,3.7,Express,Yes,Yes
2023-03-07,3227592483,Shirt,3,4,Next Day Air,Yes,Yes
2023-03-07,3234884684,Skirt,5,4.6,Standard,Yes,Yes
2023-03-07,3234285602,Shirt,2,3.8,Free Shipping,Yes,Yes
2023-03-07,3227152557,Shirt,5,3.5,Express,Yes,Yes
2023-03-07,HMF-3226197769,Skirt,5,4.6,Free Shipping,Yes,Yes
2023-03-07,3227259519,Skirt,1,2.8,Standard,Yes,Yes
2023-03-07,17-11270-25235,Blouse,2,3.7,Standard,Yes,Yes
2023-03-07,3228322049,Shirt,4,3.3,Express,Yes,Yes
2023-03-08,3233557430,Shirt,4,2.9,Standard,Yes,Yes
2023-03-08,3228297923,Shirt,1,3.2,Standard,Yes,Yes
2023-03-08,3228081169,Shirt,2,4.3,Store Pickup,Yes,Yes
2023-03-08,3235164906,Shirt,1,2.7,Next Day Air,Yes,Yes
2023-03-08,3228658221,Shirt,1,4.2,Store Pickup,Yes,Yes
2023-03-08,3228307515,Shirt,1,4.8,2-Day Shipping,Yes,Yes
2023-03-08,12-11279-59523,Blouse,2,4.8,Store Pickup,Yes,Yes
2023-03-08,3236662576,Shirt,4,3.4,Express,Yes,Yes
2023-03-08,3236676070,Shirt,4,2.6,Standard,Yes,Yes
2023-03-09,3229070487,Shirt,1,5,Next Day Air,Yes,Yes
2023-03-09,3229626371,Shirt,2,4.4,Next Day Air,Yes,Yes
2023-03-09,3236648124,Shirt,3,2.9,Standard,Yes,Yes
2023-03-09,3230247009,Dress,2,3.4,2-Day Shipping,Yes,Yes
2023-03-09,3237480162,Shirt,3,3.4,Standard,Yes,Yes
2023-03-11,3230122341,Shirt,2,4.9,Next Day Air,Yes,Yes
2023-03-11,14-11285-34350,Skirt,2,3.6,Standard,Yes,Yes
2023-03-11,3231403227,Shirt,5,3,Free Shipping,Yes,Yes
2023-03-11,3235160508,Skirt,2,3.9,2-Day Shipping,Yes,Yes
2023-03-11,3237755376,Shirt,4,3.2,Standard,Yes,Yes
2023-03-11,3237528630,Shirt,3,3.2,Next Day Air,Yes,Yes
2023-03-11,3237717252,Shirt,1,4.3,Next Day Air,Yes,Yes
2023-03-11,576596490999599515,Skirt,4,2.8,2-Day Shipping,Yes,Yes
2023-03-11,3237481240,Shirt,3,4.5,Next Day Air,Yes,Yes
2023-03-11,3237199582,Shirt,1,4.1,Next Day Air,Yes,Yes
2023-03-11,3236907690,Shirt,1,3.6,2-Day Shipping,Yes,Yes
2023-03-11,3239727626,Shirt,4,3,2-Day Shipping,Yes,Yes
2023-03-11,3232430171,Shirt,1,4,Free Shipping,Yes,Yes
2023-03-12,3239227760,Shirt,5,3.5,Next Day Air,Yes,Yes
2023-03-12,3232082607,Shirt,3,2.5,Store Pickup,Yes,Yes
2023-03-12,3232422861,Shirt,4,4.3,Store Pickup,Yes,Yes
2023-03-12,3232472243,Skirt,1,2.8,Express,Yes,Yes
2023-03-12,3232281323,Shirt,1,3.7,Next Day Air,Yes,Yes
2023-03-12,3237624952,Skirt,3,4.3,Express,Yes,Yes
2023-03-12,3238660690,Skirt,5,4,Express,Yes,Yes
2023-03-13,3240725602,Shirt,1,4.7,Express,Yes,Yes
2023-03-13,3237896510,Skirt,5,4.5,Store Pickup,Yes,Yes
2023-03-13,3232377385,Shirt,1,3.1,Free Shipping,Yes,Yes
2023-03-13,3233346105,Shirt,5,3.8,Express,Yes,Yes
2023-03-13,225 Mike G,Skirt,1,4.9,Express,Yes,Yes
2023-03-13,3234751307,Shirt,5,3.2,Standard,Yes,Yes
2023-03-14,3241177858,Shirt,3,2.9,2-Day Shipping,Yes,Yes
2023-03-14,22-11295-57384,Dress,4,2.8,Store Pickup,Yes,Yes
2023-03-14,3227152557-resend,Shirt,5,4,2-Day Shipping,Yes,Yes
2023-03-15,3233940543A,Skirt,1,2.6,Store Pickup,Yes,Yes
2023-03-15,3242400710,Shirt,1,2.7,Free Shipping,Yes,Yes
2023-03-15,3235700185,Shirt,1,4.1,2-Day Shipping,Yes,Yes
2023-03-15,3236000863,Skirt,2,5,Free Shipping,Yes,Yes
2023-03-15,3241616344,Shirt,4,3,Next Day Air,Yes,Yes
2023-03-15,07-11318-80406,Dress,2,3.6,Free Shipping,Yes,Yes
2023-03-15,HMF-3243411164,Skirt,3,2.8,2-Day Shipping,Yes,Yes
2023-03-16,HMF-3236395515,Skirt,5,4.6,Standard,Yes,Yes
2023-03-16,3244226948,Shirt,4,2.9,Standard,Yes,Yes
2023-03-16,16-11312-32712,Dress,5,4.8,Express,Yes,Yes
2023-03-18,3244607028,Shirt,3,3.3,Express,Yes,Yes
2023-03-18,3245417628,Shirt,1,4.6,Standard,Yes,Yes
2023-03-18,3236999333,Shirt,1,2.6,Store Pickup,Yes,Yes
2023-03-18,3238152149,Shirt,2,4,Next Day Air,Yes,Yes
2023-03-18,3246395466,Shirt,3,3.8,Standard,Yes,Yes
2023-03-19,3246193602,Shirt,1,3.9,Express,Yes,Yes
2023-03-19,3245658542,Shirt,4,2.6,Store Pickup,Yes,Yes
2023-03-19,3240008153,Shirt,1,4.3,Standard,Yes,Yes
2023-03-19,3239987529,Shirt,5,3.6,Express,Yes,Yes
2023-03-19,19-11321-04270,Dress,1,4.2,Express,Yes,Yes
2023-03-19,HMF-3240012893,Skirt,1,3.9,Express,Yes,Yes
2023-03-19,3240443917,Dress,1,4.7,Next Day Air,Yes,Yes
2023-03-19,20-11325-13237,Dress,3,2.8,Next Day Air,Yes,Yes
2023-03-20,24-11316-27562,Blouse,3,3,Next Day Air,Yes,Yes
2023-03-20,3236638809,Skirt,2,4.7,Store Pickup,Yes,Yes
2023-03-20,3236886625,Skirt,1,2.5,Free Shipping,Yes,Yes
2023-03-20,3240447313,Dress,4,3.1,Store Pickup,Yes,Yes
2023-03-20,3246090732,Dress,4,3.6,Next Day Air,Yes,Yes
2023-03-20,3236716845,Skirt,2,3.5,2-Day Shipping,Yes,Yes
2023-03-20,3240219313,Dress,1,3.1,Express,Yes,Yes
2023-03-20,22-11323-20124,Dress,2,3.6,Store Pickup,Yes,Yes
2023-03-20,3248038198,Shirt,5,3.5,Next Day Air,Yes,Yes
2023-03-21,11-11339-12853,Dress,1,2.7,Store Pickup,Yes,Yes
2023-03-21,3247815782,Shirt,3,3.6,Express,Yes,Yes
2023-03-21,3241386967,Shirt,5,4.5,Express,Yes,Yes
2023-03-21,14-11335-66182,Dress,5,4.1,Free Shipping,Yes,Yes
2023-03-21,3249214138,Shirt,1,4.2,Standard,Yes,Yes
2023-03-21,3242454969,Shirt,2,4,Store Pickup,Yes,Yes
2023-03-22,3248627668,Shirt,2,2.8,Store Pickup,Yes,Yes
2023-03-22,06-11350-74707,Dress,4,2.6,2-Day Shipping,Yes,Yes
2023-03-22,3249535388,Shirt,1,2.7,Store Pickup,Yes,Yes
2023-03-23,3249943208,Shirt,2,4.5,Store Pickup,Yes,Yes
2023-03-23,HMF-3244065225,Skirt,2,3.7,Free Shipping,Yes,Yes
2023-03-23,3244427769,Shirt,5,3.4,Free Shipping,Yes,Yes
2023-03-23,3250116490,Shirt,4,4.6,Standard,Yes,Yes
2023-03-25,3246682849,Shirt,2,4.1,2-Day Shipping,Yes,Yes
2023-03-25,25-11348-72709,Dress,5,2.6,Free Shipping,Yes,Yes
2023-03-26,01-11365-04213,Dress,5,4.6,Store Pickup,Yes,Yes
2023-03-26,3248049803,Shirt,4,3,Standard,Yes,Yes
2023-03-27,PP3246820445,Skirt,5,3.4,Free Shipping,Yes,Yes
2023-03-27,3249211907,Shirt,1,3.5,Free Shipping,Yes,Yes
2023-03-27,3247702477,Shirt,4,3.5,Standard,Yes,Yes
2023-03-28,3249420723,Shirt,1,3.7,Next Day Air,Yes,Yes
2023-03-28,3249972499,Shirt,2,4.8,Free Shipping,Yes,Yes
2023-03-29,3255444754,Shirt,3,4.9,Store Pickup,Yes,Yes
2023-03-29,576607830617723899,Dress,4,4.9,Express,Yes,Yes
2023-03-29,3249173311,Shirt,1,4.7,Standard,Yes,Yes
2023-03-29,3255378208,Shirt,3,4.9,Free Shipping,Yes,Yes
2023-03-29,3250074103,Shirt,5,2.9,Express,Yes,Yes
2023-03-29,3255341372,Shirt,1,4.4,Express,Yes,Yes
2023-03-29,HMF-3250532057,Skirt,1,3.2,Next Day Air,Yes,Yes
2023-03-29,HMF-3257243406,Skirt,3,4.6,Free Shipping,Yes,Yes
2023-03-30,22-11375-48122,Dress,3,4,Standard,Yes,Yes
2023-03-31,3256354018,Shirt,1,3.7,Free Shipping,Yes,Yes
2023-04-01,3252835459,Shirt,1,4.2,Free Shipping,Yes,Yes
2023-04-01,27-11364-73479,Dress,1,2.9,Standard,Yes,Yes
2023-04-01,3256153650,Shirt,3,4.8,Next Day Air,Yes,Yes
2023-04-01,3256605542,Shirt,3,4.4,Standard,Yes,Yes
2023-04-01,18-11371-94358,Dress,1,3.4,Free Shipping,Yes,Yes
2023-04-01,3251938807,Shirt,5,2.8,2-Day Shipping,Yes,Yes
2023-04-01,3256468198,Shirt,4,4.2,Next Day Air,Yes,Yes
2023-04-01,3252426245,Shirt,4,3.8,Express,Yes,Yes
2023-04-01,HMF-3253048675,Skirt,4,3.1,2-Day Shipping,Yes,Yes
